WKT,name,description
"LINESTRING (-151.75100708007812 -16.444400787353516, -149.761993 -17.49, -151.75100708007812 -16.444400787353516, -149.606995 -17.553699, -145.65699768066406 -16.054100036621094, -149.606995 -17.553699, -134.88999938964844 -23.07990074157715, -149.606995 -17.553699, -140.9459991455078 -18.074800491333008, -142.61399841308594 -17.544700622558594, -142.476944 -16.045, -145.32899475097656 -16.68670082092285, -145.50999450683594 -17.35260009765625, -145.32899475097656 -16.68670082092285, -142.476944 -16.045, -140.88699340820312 -15.819899559020996, -142.476944 -16.045, -142.61399841308594 -17.544700622558594, -140.9459991455078 -18.074800491333008, -136.44000244140625 -18.465900421142578, -137.01699829101562 -18.29560089111328, -138.44500732421875 -17.355300903320312, -137.01699829101562 -18.29560089111328, -136.44000244140625 -18.465900421142578, -140.9459991455078 -18.074800491333008, -138.85299682617188 -18.780000686645508, -138.77200317382812 -19.28499984741211, -138.57000732421875 -20.78969955444336, -138.77200317382812 -19.28499984741211, -138.85299682617188 -18.780000686645508, -140.9459991455078 -18.074800491333008, -149.606995 -17.553699, -151.02200317382812 -16.68720054626465, -149.606995 -17.553699, -146.88499450683594 -15.663299560546875, -146.3683 -16.1191, -146.88499450683594 -15.663299560546875, -149.606995 -17.553699, -152.24400329589844 -16.42650032043457, -149.606995 -17.553699, -143.6580047607422 -16.583900451660156, -149.606995 -17.553699, -148.7169952392578 -14.8681001663208, -149.606995 -17.553699, -140.22900390625 -8.795599937438965, -139.011001587 -9.76879024506, -140.22900390625 -8.795599937438965, -149.606995 -17.553699, -151.466003 -16.7229, -149.606995 -17.553699, -147.66099548339844 -14.954299926757812, -146.414993 -15.5736, -147.66099548339844 -14.954299926757812, -148.2310028076172 -15.119600296020508, -147.66099548339844 -14.954299926757812, -149.606995 -17.553699, -152.8059 -22.63725, -149.606995 -17.553699, -151.36099243164062 -22.434099197387695, -149.606995 -17.553699, -147.662002563 -23.885200500499998, -149.606995 -17.553699, -145.02499389648438 -14.45580005645752, -145.24600219726562 -14.709500312805176, -145.02499389648438 -14.45580005645752, -149.606995 -17.553699, -149.5240020751953 -23.365400314331055, -149.606995 -17.553699, -146.07000732421875 -14.436800003051758, -146.2570037841797 -14.428099632263184, -146.61700439453125 -15.248299598693848, -146.2570037841797 -14.428099632263184, -146.07000732421875 -14.436800003051758, -149.606995 -17.553699)",BOB <-> PPT,
"LINESTRING (-74.1469 4.70159, -81.7112 12.5836, -81.3583 13.3569, -81.7112 12.5836, -74.1469 4.70159, -70.7369 7.06888, -74.1469 4.70159, -75.7664 4.45278, -74.1469 4.70159, -74.7808 10.8896, -74.1469 4.70159, -73.1848 7.1265, -71.857179 6.951868, -73.1848 7.1265, -74.1469 4.70159, -76.9898 3.81963, -74.1469 4.70159, -76.3816 3.54322, -77.8986 2.57013, -76.3816 3.54322, -78.7492 1.81442, -76.3816 3.54322, -74.1469 4.70159, -75.513 10.4424, -74.1469 4.70159, -72.5115 7.92757, -74.1469 4.70159, -75.2856 9.33274, -74.1469 4.70159, -73.8068 7.02433, -74.1469 4.70159, -72.384 5.31911, -74.1469 4.70159, -75.5644 1.58919, -74.1469 4.70159, -75.1333 4.42161, -74.1469 4.70159, -77.6718 0.861925, -74.1469 4.70159, -69.9432 -4.19355, -74.1469 4.70159, -75.8258 8.82374, -74.1469 4.70159, -70.2339 1.25366, -74.1469 4.70159, -75.294 2.95015, -74.1469 4.70159, -67.4932 6.18472, -74.1469 4.70159, -67.9062 3.85353, -74.1469 4.70159, -75.7395 4.81267, -74.1469 4.70159, -76.6093 2.4544, -74.1469 4.70159, -77.2915 1.39625, -74.1469 4.70159, -76.0857 1.85777, -74.1469 4.70159, -79.3834991455 9.0713596344, -66.991222 10.601194, -64.692222 10.111111, -66.991222 10.601194, -70.21416667 8.615, -66.991222 10.601194, -63.14739990234375 9.75452995300293, -66.991222 10.601194, -63.96659851074219 10.912603378295898, -62.85443115234375 6.231988906860352, -63.96659851074219 10.912603378295898, -66.991222 10.601194, -62.760398864746094 8.288530349731445, -66.991222 10.601194, -72.035103 7.56538, -66.991222 10.601194, -71.672668 8.624139, -66.991222 10.601194, -79.3834991455 9.0713596344, -71.7278594971 10.5582084656, -79.3834991455 9.0713596344, -84.20880126953125 9.993860244750977, -85.013802 9.73852, -84.20880126953125 9.993860244750977, -84.12979888916016 9.443160057067871, -84.20880126953125 9.993860244750977, -79.3834991455 9.0713596344, -67.92839813232422 10.14973258972168, -79.3834991455 9.0713596344, -74.1469 4.70159, -76.5008 0.505228, -74.7708 -0.182278, -76.5008 0.505228, -74.1469 4.70159, -72.926 11.5262, -74.1469 4.70159, -72.6394 2.57969, -74.1469 4.70159, -74.2306 11.1196, -74.1469 4.70159, -74.7663 2.15217, -74.1469 4.70159, -71.7603 6.45108, -74.1469 4.70159, -76.6056 0.978767, -74.1469 4.70159, -73.2495 10.435, -74.1469 4.70159, -73.6138 4.16787, -74.1469 4.70159, -75.4231 6.16454)",BOG <-> MDE,
"LINESTRING (72.8678970337 19.0886993408, 69.6701965332 23.2877998352, 72.8678970337 19.0886993408, 70.92109680175781 20.71310043334961, 72.8678970337 19.0886993408, 73.8313980103 15.3808002472, 72.8678970337 19.0886993408, 70.27040100097656 21.317100524902344, 72.8678970337 19.0886993408, 75.812202 26.8242, 72.8678970337 19.0886993408, 73.04889678955078 26.251100540161133, 72.8678970337 19.0886993408, 70.01260375976562 22.465499877929688, 72.8678970337 19.0886993408, 80.410103 26.404301, 72.8678970337 19.0886993408, 79.04720306396484 21.092199325561523, 72.8678970337 19.0886993408, 70.77950286869999 22.3092002869, 72.8678970337 19.0886993408, 77.103104 28.5665, 72.63469696039999 23.0771999359, 70.86499786376953 26.888700485229492, 72.63469696039999 23.0771999359, 74.814147 26.601473, 72.63469696039999 23.0771999359, 69.65720367429999 21.6487007141, 72.63469696039999 23.0771999359, 77.103104 28.5665, 74.7973022461 31.7096004486, 77.103104 28.5665, 85.8178024292 20.244400024399997, 77.103104 28.5665, 73.226303 22.336201, 77.103104 28.5665, 79.45079803470001 28.4221000671, 77.103104 28.5665, 77.3374023438 23.2875003815, 77.103104 28.5665, 73.20719909667969 28.070600509643555, 77.103104 28.5665, 77.706299 13.1979, 77.96089935302734 27.155799865722656, 77.706299 13.1979, 76.401901 10.152, 72.1760025024414 10.823699951171875, 76.401901 10.152, 77.706299 13.1979, 75.08489990230001 15.361700058, 77.706299 13.1979, 74.8900985718 12.9612998962, 77.706299 13.1979, 79.812 11.968, 77.706299 13.1979, 76.9200973511 8.48211956024, 77.706299 13.1979, 76.6349472222 15.1749666667, 77.706299 13.1979, 77.103104 28.5665, 88.44670104980469 22.654699325561523, 92.6196975708 23.840599060099997, 88.44670104980469 22.654699325561523, 95.0168991089 27.4839000702, 88.44670104980469 22.654699325561523, 93.77110290530001 25.883899688699998, 88.44670104980469 22.654699325561523, 84.95120239257812 24.744300842285156, 88.44670104980469 22.654699325561523, 91.24040222170001 23.8869991302, 88.44670104980469 22.654699325561523, 94.09760284423828 27.295499801635742, 88.44670104980469 22.654699325561523, 92.97869873050001 24.9129009247, 88.44670104980469 22.654699325561523, 92.72969818115234 11.641200065612793, 88.44670104980469 22.654699325561523, 94.1754989624 26.7315006256, 88.44670104980469 22.654699325561523, 91.97869873046875 25.70359992980957, 88.44670104980469 22.654699325561523, 77.103104 28.5665, 78.180298 30.189699, 79.47370147705078 29.03339958190918, 78.180298 30.189699, 77.103104 28.5665, 76.26339721679688 32.16510009765625, 77.103104 28.5665, 91.58589935302734 26.10610008239746, 93.896697998 24.7600002289, 91.58589935302734 26.10610008239746, 92.78469848632812 26.7091007232666, 95.33560180664062 28.066099166870117, 92.78469848632812 26.7091007232666, 91.58589935302734 26.10610008239746, 77.103104 28.5665, 83.4496994019 26.739700317399997, 77.103104 28.5665, 79.91860198970001 24.817199707, 77.103104 28.5665, 78.4298553467 17.2313175201, 78.772778 14.51, 78.4298553467 17.2313175201, 74.6183013916 15.859299659700001, 78.4298553467 17.2313175201, 74.2893981934 16.6646995544, 78.4298553467 17.2313175201, 76.655833 12.23, 78.4298553467 17.2313175201, 81.81819915770001 17.1103992462, 78.4298553467 17.2313175201, 79.543296814 13.632499694800002, 78.4298553467 17.2313175201, 80.79679870605469 16.530399322509766, 78.4298553467 17.2313175201, 83.2245025635 17.721200943, 78.4298553467 17.2313175201, 77.103104 28.5665, 75.8011016846 22.7217998505, 78.22779846191406 26.29330062866211, 75.8011016846 22.7217998505, 77.103104 28.5665, 88.32859802246094 26.68120002746582, 77.103104 28.5665, 76.78849792480469 30.673500061035156, 77.15440368652344 31.876699447631836, 76.78849792480469 30.673500061035156, 77.103104 28.5665, 81.73390197753906 25.440099716186523, 77.103104 28.5665, 74.8374023438 32.6890983582, 77.103104 28.5665, 77.5465011597 34.1358985901, 77.103104 28.5665, 75.634444 32.233611, 77.103104 28.5665, 85.3217010498 23.314300537100003, 77.103104 28.5665, 75.39810180664062 19.862699508666992, 77.103104 28.5665, 70.100304 23.1127, 77.103104 28.5665, 80.052001953125 23.177799224853516, 82.111 21.9884, 80.052001953125 23.177799224853516, 77.103104 28.5665, 80.8892974854 26.7605991364, 77.103104 28.5665, 80.16929626464844 12.990005493164062, 77.0434036255 11.029999733, 80.16929626464844 12.990005493164062, 79.88410186767578 7.180759906768799, 81.678802 7.70576, 81.18190002441406 8.5385103225708, 81.678802 7.70576, 79.88410186767578 7.180759906768799, 80.7285003662 7.956669807430001, 79.88410186767578 7.180759906768799, 73.52909851074219 4.191830158233643, 73.155602 -0.693342, 73.52909851074219 4.191830158233643, 73.4336 0.7324, 73.52909851074219 4.191830158233643, 73.17050170898438 6.744229793548584, 73.52909851074219 4.191830158233643, 81.124128 6.284467, 73.52909851074219 4.191830158233643, 73.025 5.7083, 73.52909851074219 4.191830158233643, 72.99690246582031 0.48813098669052124, 73.52909851074219 4.191830158233643, 73.52189636230469 1.8591699600219727, 73.52909851074219 4.191830158233643, 73.1533 2.211, 73.52909851074219 4.191830158233643, 79.88410186767578 7.180759906768799, 81.23519897460001 6.25448989868, 80.32029724121094 5.993680000305176, 81.23519897460001 6.25448989868, 79.88410186767578 7.180759906768799, 80.16929626464844 12.990005493164062, 78.09339904790001 9.83450984955, 80.16929626464844 12.990005493164062, 78.70970153808594 10.765399932861328, 80.16929626464844 12.990005493164062, 77.103104 28.5665, 85.0879974365 25.591299057, 77.103104 28.5665, 73.9197006225586 18.58209991455078, 73.912903 20.119101, 73.9197006225586 18.58209991455078, 77.103104 28.5665, 87.243 23.6225, 77.103104 28.5665, 81.7388 21.180401, 77.103104 28.5665, 74.378889 19.688611, 77.103104 28.5665, 72.7417984009 21.1140995026, 77.103104 28.5665, 74.77420043945312 33.987098693847656, 77.103104 28.5665, 73.89610290530001 24.617700576799997, 77.103104 28.5665, 82.8592987061 25.4524002075, 77.103104 28.5665)",BOM <-> DEL,
"LINESTRING (-71.00520325 42.36429977, -69.7973022461 44.320598602299995, -71.00520325 42.36429977, -68.3615036 44.45000076, -71.00520325 42.36429977, -76.668297 39.1754, -78.31999969 40.29639816, -76.668297 39.1754, -83.64920043945312 32.69279861450195, -76.668297 39.1754, -71.00520325 42.36429977, -72.30419921880001 43.626098632799994, -71.00520325 42.36429977, -74.84559631347656 44.93579864501953, -71.00520325 42.36429977, -70.6143035889 41.3931007385, -71.00520325 42.36429977, -75.24109649658203 39.87189865112305, -76.02169799804688 43.99190139770508, -75.24109649658203 39.87189865112305, -68.8281021118164 44.80739974975586, -75.24109649658203 39.87189865112305, -71.435699 42.932598, -75.24109649658203 39.87189865112305, -75.51029968261719 38.34049987792969, -75.24109649658203 39.87189865112305, -71.00520325 42.36429977, -70.2213973999 42.0718994141, -71.00520325 42.36429977, -69.09919739 44.06010056, -71.00520325 42.36429977, -72.94960022 43.52939987, -71.00520325 42.36429977, -74.2061996459961 44.38529968261719, -71.00520325 42.36429977, -77.037697 38.8521, -71.420403 41.732601, -77.037697 38.8521, -70.30930328 43.64619827, -77.037697 38.8521)",BOS <-> DCA,
"LINESTRING (145.7310028076172 -40.9989013671875, 143.8780059814453 -39.877498626708984, 144.901993 -37.7281, 150.78900146484375 -34.561100006103516, 144.901993 -37.7281, 143.8780059814453 -39.877498626708984)",BWT <-> KNS,
"LINESTRING (15.253000259399414 -4.251699924468994, 11.88659954071045 -4.816030025482178, 8.754380226135254 -0.7117390036582947, 11.88659954071045 -4.816030025482178)",BZV <-> PNR,
"LINESTRING (12.188400268554688 -5.59699010848999, 13.2312 -8.85837, 13.4869 -12.4792, 13.2312 -8.85837, 20.818500518798828 -7.400889873504639, 13.2312 -8.85837, 19.8976993560791 -11.768099784851074, 13.2312 -8.85837, 12.14680004119873 -15.261199951171875, 13.2312 -8.85837, 15.760499954223633 -12.808899879455566, 13.2312 -8.85837, 13.574999809265137 -14.924699783325195, 13.2312 -8.85837, 17.71980094909668 -14.657600402832031, 13.2312 -8.85837, 16.947399139404 -12.404600143433, 13.2312 -8.85837, 20.431900024414062 -9.689069747924805, 13.2312 -8.85837, 15.683799743700002 -17.0435009003, 13.2312 -8.85837)",CAB <-> LAD,
"LINESTRING (-9.35523 38.724998, -7.88899 40.725498, -9.35523 38.724998, -8.58396 37.1493)",CAT <-> PRM,
"LINESTRING (-145.4779968 60.4917984, -139.660003662 59.5032997131)",CDV <-> YAK,
"LINESTRING (123.97899627686 10.307499885559, 124.70700073242188 9.253520011901855, 123.97899627686 10.307499885559, 120.559998 15.186, 123.97899627686 10.307499885559, 124.54499816894531 12.072699546813965, 123.97899627686 10.307499885559, 125.480947495 9.755838325629998, 123.97899627686 10.307499885559, 121.019997 14.5086, 123.014999 10.7764, 121.019997 14.5086, 121.980003 20.4513, 121.019997 14.5086, 125.4788 8.9515, 121.019997 14.5086, 124.20999908447266 7.1652398109436035, 121.019997 14.5086, 124.456496 8.612203, 121.019997 14.5086, 124.63600158691406 12.502400398254395, 121.019997 14.5086, 121.752998352 16.9298992157, 121.019997 14.5086, 123.300003052 9.3337097168, 121.019997 14.5086, 123.341875076 8.60198349877, 121.019997 14.5086, 125.64600372314453 7.1255202293396, 121.019997 14.5086, 121.932998657 10.765999794, 121.019997 14.5086, 125.096000671 6.05800008774, 121.019997 14.5086, 126.014 9.8591, 121.019997 14.5086, 122.493358 10.833017, 121.019997 14.5086, 122.375999451 11.679400444, 121.019997 14.5086, 120.53199768066406 18.1781005859375, 121.019997 14.5086, 123.735 13.1575, 121.019997 14.5086, 123.630095 12.369682, 121.019997 14.5086, 121.954002 11.9245, 121.019997 14.5086, 121.82599639892578 13.361000061035156, 121.019997 14.5086, 123.84200286865234 8.178509712219238, 121.019997 14.5086, 123.461179733 7.83073144787, 121.019997 14.5086, 118.75900268554688 9.742119789123535, 121.019997 14.5086, 122.75199890136719 11.597700119018555, 121.019997 14.5086, 120.27100372314453 14.794400215148926, 121.019997 14.5086, 121.04699707 12.361499786399998, 121.019997 14.5086, 125.027761 11.228035, 121.019997 14.5086, 123.853533 9.665442, 121.019997 14.5086, 122.084999084 12.3109998703, 121.019997 14.5086, 121.733150482 17.6433676823, 121.019997 14.5086, 120.099998474 12.1215000153, 121.019997 14.5086, 124.20600128173828 13.576399803161621, 121.019997 14.5086, 123.2699966430664 13.58489990234375, 121.019997 14.5086, 122.05999755859375 6.922420024871826, 119.742996 5.046991, 122.05999755859375 6.922420024871826, 121.019997 14.5086)",CEB <-> MNL,
"LINESTRING (-46.65638732910156 -23.626110076904297, -47.920833587646484 -15.86916732788086, -48.240501 -7.22787, -47.920833587646484 -15.86916732788086, -60.6922225952 2.84138894081, -47.920833587646484 -15.86916732788086, -48.35699844359999 -10.291500091600001, -47.920833587646484 -15.86916732788086, -67.89805603027344 -9.868888854980469, -72.7695007324 -7.59990978241, -67.89805603027344 -9.868888854980469, -47.920833587646484 -15.86916732788086, -42.8235015869 -5.0599398613, -41.73199844359999 -2.89374995232, -42.8235015869 -5.0599398613, -47.920833587646484 -15.86916732788086, -46.65638732910156 -23.626110076904297, -54.6725006104 -20.468700408900002, -46.65638732910156 -23.626110076904297, -43.97194290161133 -19.62444305419922, -45.00899887084961 -12.078900337219238, -43.97194290161133 -19.62444305419922, -42.074298858599995 -22.921699523900003, -43.97194290161133 -19.62444305419922, -50.0013885498 -6.11527776718, -43.97194290161133 -19.62444305419922, -42.74610137939453 -14.208200454711914, -43.97194290161133 -19.62444305419922, -41.982200622559 -18.89520072937, -43.97194290161133 -19.62444305419922, -42.487598419189 -19.470699310303, -43.97194290161133 -19.62444305419922, -43.818901062 -16.706899642899998, -43.97194290161133 -19.62444305419922, -39.66849899292 -17.524499893188, -43.97194290161133 -19.62444305419922, -47.966110229492 -19.764722824097, -43.97194290161133 -19.62444305419922, -48.225277 -18.883612, -43.97194290161133 -19.62444305419922, -46.65638732910156 -23.626110076904297, -49.1758003235 -25.5284996033, -53.063499450683594 -26.059200286865234, -49.1758003235 -25.5284996033, -52.01222229 -23.479444503799996, -49.1758003235 -25.5284996033, -50.6515998840332 -24.317800521850586, -49.1758003235 -25.5284996033, -46.65638732910156 -23.626110076904297, -48.5525016784668 -27.670278549194336, -46.65638732910156 -23.626110076904297, -49.220699310302734 -16.631999969482422, -46.65638732910156 -23.626110076904297, -48.651402 -26.879999, -46.65638732910156 -23.626110076904297, -51.1713981628418 -29.994400024414062, -54.112201690674 -31.39049911499, -51.1713981628418 -29.994400024414062, -52.2682991027832 -27.66189956665039, -51.1713981628418 -29.994400024414062, -54.169102 -28.2817, -51.1713981628418 -29.994400024414062, -46.47305679321289 -23.435556411743164, -57.52000045776367 -25.239999771118164, -46.47305679321289 -23.435556411743164, -48.4762992859 -1.3792500495900002, -52.254001617432 -3.2539100646973, -48.4762992859 -1.3792500495900002, -50.443599700927734 -1.6365300416946411, -48.4762992859 -1.3792500495900002, -49.138000488299994 -5.36858987808, -48.4762992859 -1.3792500495900002, -51.0722007751 0.0506640002131, -48.4762992859 -1.3792500495900002, -52.6022 -0.889839, -48.4762992859 -1.3792500495900002, -54.785831451416016 -2.4247219562530518, -48.4762992859 -1.3792500495900002, -49.72029876709 -3.7860100269318, -48.4762992859 -1.3792500495900002, -46.47305679321289 -23.435556411743164, -39.080898 -16.438601, -46.47305679321289 -23.435556411743164, -53.500801086399996 -25.0002994537, -46.47305679321289 -23.435556411743164, -56.1166992188 -15.6528997421, -56.1049995422 -9.8663892746, -56.1166992188 -15.6528997421, -52.3889007568 -15.861300468400001, -56.1166992188 -15.6528997421, -60.098300933838 -12.694399833679, -56.1166992188 -15.6528997421, -58.701668 -11.419444, -59.457273 -10.188278, -58.701668 -11.419444, -56.1166992188 -15.6528997421, -61.8465003967 -10.870800018299999, -56.1166992188 -15.6528997421, -61.4508 -11.496, -56.1166992188 -15.6528997421, -55.58610916137695 -11.885000228881836, -56.1166992188 -15.6528997421, -55.672341 -12.479177, -56.1166992188 -15.6528997421, -57.4435005188 -14.661999702500001, -56.1166992188 -15.6528997421, -46.47305679321289 -23.435556411743164, -48.607498168945 -17.725299835205, -46.47305679321289 -23.435556411743164, -51.1875 -29.197099685699996, -46.47305679321289 -23.435556411743164, -58.5358 -34.8222, -46.47305679321289 -23.435556411743164, -38.53260040283203 -3.776279926300049, -46.47305679321289 -23.435556411743164, -43.2505569458 -22.8099994659, -46.47305679321289 -23.435556411743164, -54.48500061035156 -25.600278854370117, -46.47305679321289 -23.435556411743164, -47.459999 -5.53129, -46.47305679321289 -23.435556411743164, -39.033199310303 -14.815999984741, -46.47305679321289 -23.435556411743164, -39.270099639899996 -7.21895980835, -46.47305679321289 -23.435556411743164, -34.9486122131 -7.145833015440001, -46.47305679321289 -23.435556411743164, -60.04970169067383 -3.0386099815368652, -62.919601 -0.981292, -60.04970169067383 -3.0386099815368652, -66.89749908447266 -4.871520042419434, -60.04970169067383 -3.0386099815368652, -63.132598876953125 -4.134059906005859, -64.76950073242188 -7.278969764709473, -63.132598876953125 -4.134059906005859, -60.04970169067383 -3.0386099815368652, -56.000701904297 -4.2423400878906, -60.04970169067383 -3.0386099815368652, -57.7248 -3.37217, -60.04970169067383 -3.0386099815368652, -56.777198791503906 -2.6730198860168457, -60.04970169067383 -3.0386099815368652, -63.90230178833008 -8.70928955078125, -60.04970169067383 -3.0386099815368652, -66.9855 -0.14835, -60.04970169067383 -3.0386099815368652, -69.93579864502 -4.2556700706482, -60.04970169067383 -3.0386099815368652, -64.7240982056 -3.38294005394, -69.87979888916016 -6.639530181884766, -64.7240982056 -3.38294005394, -60.04970169067383 -3.0386099815368652, -46.47305679321289 -23.435556411743164, -35.79169845581055 -9.510809898376465, -46.47305679321289 -23.435556411743164, -56.0308 -34.838402, -46.47305679321289 -23.435556411743164, -35.376111 -5.768056, -46.47305679321289 -23.435556411743164, -40.56909942626953 -9.362409591674805, -46.47305679321289 -23.435556411743164, -34.92359924316406 -8.126489639282227, -37.0703010559 -10.984000206, -34.92359924316406 -8.126489639282227, -36.01350021362305 -8.282389640808105, -34.92359924316406 -8.126489639282227, -35.8964 -7.26992, -34.92359924316406 -8.126489639282227, -32.423302 -3.85493, -34.92359924316406 -8.126489639282227, -37.3642997742 -5.2019200324999995, -34.92359924316406 -8.126489639282227, -46.47305679321289 -23.435556411743164, -44.234100341796875 -2.585360050201416, -46.47305679321289 -23.435556411743164, -51.1713981628418 -29.994400024414062, -52.327702 -31.718399, -51.1713981628418 -29.994400024414062, -53.688202 -29.711399, -51.1713981628418 -29.994400024414062, -54.520401 -27.9067, -51.1713981628418 -29.994400024414062, -57.0382003784 -29.7821998596, -51.1713981628418 -29.994400024414062, -46.65638732910156 -23.626110076904297, -47.776668548583984 -21.136388778686523, -46.65638732910156 -23.626110076904297, -38.3224983215 -12.9086112976, -40.8630981445 -14.8627996445, -38.3224983215 -12.9086112976, -46.65638732910156 -23.626110076904297, -38.9990005493 -15.355199813799999, -46.65638732910156 -23.626110076904297, -40.286388 -20.258057, -46.65638732910156 -23.626110076904297, -43.1631011963 -22.910499572799996, -41.301700592 -21.698299408, -41.7659988403 -22.343000412, -41.301700592 -21.698299408, -43.1631011963 -22.910499572799996, -47.1344985962 -23.0074005127, -50.4247016907 -21.1413002014, -47.1344985962 -23.0074005127, -56.452499 -21.247299, -57.6713905334 -19.0119438171, -56.452499 -21.247299, -47.1344985962 -23.0074005127, -51.520198822 -25.3875007629, -47.1344985962 -23.0074005127, -43.1730575562 -21.5130558014, -47.1344985962 -23.0074005127, -49.0596 -28.6753, -47.1344985962 -23.0074005127, -48.797401428222656 -26.22450065612793, -47.1344985962 -23.0074005127, -49.0502866745 -22.166859140899998, -47.1344985962 -23.0074005127, -51.1301002502 -23.333599090599996, -47.1344985962 -23.0074005127, -49.926399231 -22.1968994141, -47.1344985962 -23.0074005127, -52.326599 -28.243999, -47.1344985962 -23.0074005127, -50.1441 -25.1847, -47.1344985962 -23.0074005127, -55.702598571777344 -22.54960060119629, -47.1344985962 -23.0074005127, -51.4245986938 -22.1751003265, -47.1344985962 -23.0074005127, -54.7248 -16.586, -47.1344985962 -23.0074005127, -50.956111907958984 -17.8347225189209, -47.1344985962 -23.0074005127, -49.40650177 -20.816600799599996, -47.1344985962 -23.0074005127, -51.684200286865 -20.754199981689, -47.1344985962 -23.0074005127, -53.697498 -24.6863, -47.1344985962 -23.0074005127, -52.656600952148 -27.134199142456, -47.1344985962 -23.0074005127, -43.1631011963 -22.910499572799996)",CGH <-> SDU,
